date,/m/06bvp,isPartial
2019-12-30,62,False
2019-12-31,72,False
2020-01-01,71,False
2020-01-02,61,False
2020-01-03,58,False
2020-01-04,64,False
2020-01-05,68,False
2020-01-06,63,False
2020-01-07,65,False
2020-01-08,72,False
2020-01-09,79,False
2020-01-10,73,False
2020-01-11,68,False
2020-01-12,76,False
2020-01-13,85,False
2020-01-14,79,False
2020-01-15,85,False
2020-01-16,83,False
2020-01-17,77,False
2020-01-18,71,False
2020-01-19,72,False
2020-01-20,76,False
2020-01-21,77,False
2020-01-22,78,False
2020-01-23,78,False
2020-01-24,75,False
2020-01-25,61,False
2020-01-26,72,False
2020-01-27,79,False
2020-01-28,77,False
2020-01-29,80,False
2020-01-30,69,False
2020-01-31,76,False
2020-02-01,60,False
2020-02-02,84,False
2020-02-03,82,False
2020-02-04,79,False
2020-02-05,74,False
2020-02-06,70,False
2020-02-07,74,False
2020-02-08,72,False
2020-02-09,80,False
2020-02-10,79,False
2020-02-11,82,False
2020-02-12,81,False
2020-02-13,83,False
2020-02-14,70,False
2020-02-15,62,False
2020-02-16,76,False
2020-02-17,86,False
2020-02-18,76,False
2020-02-19,79,False
2020-02-20,78,False
2020-02-21,71,False
2020-02-22,58,False
2020-02-23,79,False
2020-02-24,81,False
2020-02-25,78,False
2020-02-26,76,False
2020-02-27,74,False
2020-02-28,76,False
2020-02-29,68,False
2020-03-01,74,False
2020-03-02,99,False
2020-03-03,100,False
2020-03-04,89,False
2020-03-05,90,False
2020-03-06,69,False
2020-03-07,68,False
2020-03-08,70,False
2020-03-09,71,False
2020-03-10,68,False
2020-03-11,62,False
2020-03-12,63,False
2020-03-13,53,False
2020-03-14,57,False
2020-03-15,60,False
2020-03-16,70,False
2020-03-17,80,False
2020-03-18,75,False
2020-03-19,83,False
2020-03-20,76,False
2020-03-21,73,False
2020-03-22,75,False
2020-03-23,87,False
2020-03-24,87,False
2020-03-25,87,False
2020-03-26,86,False
2020-03-27,89,False
2020-03-28,74,False
2020-03-29,80,False
2020-03-30,90,False
2020-03-31,88,False
2020-04-01,83,False
2020-04-02,92,False
2020-04-03,86,False
2020-04-04,73,False
2020-04-05,91,False
2020-04-06,79,False
2020-04-07,84,False
