date,/m/06bvp,isPartial
2018-12-30,76,False
2018-12-31,73,False
2019-01-01,66,False
2019-01-02,70,False
2019-01-03,75,False
2019-01-04,65,False
2019-01-05,63,False
2019-01-06,73,False
2019-01-07,80,False
2019-01-08,65,False
2019-01-09,67,False
2019-01-10,65,False
2019-01-11,60,False
2019-01-12,85,False
2019-01-13,91,False
2019-01-14,72,False
2019-01-15,63,False
2019-01-16,61,False
2019-01-17,64,False
2019-01-18,71,False
2019-01-19,74,False
2019-01-20,77,False
2019-01-21,63,False
2019-01-22,54,False
2019-01-23,63,False
2019-01-24,66,False
2019-01-25,51,False
2019-01-26,61,False
2019-01-27,71,False
2019-01-28,59,False
2019-01-29,61,False
2019-01-30,61,False
2019-01-31,55,False
2019-02-01,72,False
2019-02-02,65,False
2019-02-03,70,False
2019-02-04,58,False
2019-02-05,72,False
2019-02-06,68,False
2019-02-07,69,False
2019-02-08,73,False
2019-02-09,60,False
2019-02-10,74,False
2019-02-11,74,False
2019-02-12,56,False
2019-02-13,62,False
2019-02-14,57,False
2019-02-15,58,False
2019-02-16,72,False
2019-02-17,83,False
2019-02-18,52,False
2019-02-19,69,False
2019-02-20,53,False
2019-02-21,86,False
2019-02-22,57,False
2019-02-23,61,False
2019-02-24,78,False
2019-02-25,61,False
2019-02-26,73,False
2019-02-27,57,False
2019-02-28,71,False
2019-03-01,72,False
2019-03-02,73,False
2019-03-03,67,False
2019-03-04,60,False
2019-03-05,66,False
2019-03-06,85,False
2019-03-07,82,False
2019-03-08,69,False
2019-03-09,63,False
2019-03-10,74,False
2019-03-11,81,False
2019-03-12,54,False
2019-03-13,63,False
2019-03-14,84,False
2019-03-15,100,False
2019-03-16,80,False
2019-03-17,83,False
2019-03-18,81,False
2019-03-19,85,False
2019-03-20,90,False
2019-03-21,82,False
2019-03-22,63,False
2019-03-23,79,False
2019-03-24,79,False
2019-03-25,52,False
2019-03-26,69,False
2019-03-27,80,False
2019-03-28,69,False
2019-03-29,54,False
2019-03-30,57,False
2019-03-31,76,False
2019-04-01,80,False
2019-04-02,58,False
2019-04-03,75,False
2019-04-04,86,False
2019-04-05,58,False
2019-04-06,60,False
2019-04-07,85,False
2019-04-08,64,False
2019-04-09,66,False
2019-04-10,78,False
