date,/m/06bvp,isPartial
2018-12-30,69,False
2018-12-31,58,False
2019-01-01,60,False
2019-01-02,55,False
2019-01-03,62,False
2019-01-04,60,False
2019-01-05,44,False
2019-01-06,60,False
2019-01-07,62,False
2019-01-08,56,False
2019-01-09,62,False
2019-01-10,66,False
2019-01-11,49,False
2019-01-12,59,False
2019-01-13,60,False
2019-01-14,55,False
2019-01-15,61,False
2019-01-16,71,False
2019-01-17,55,False
2019-01-18,59,False
2019-01-19,65,False
2019-01-20,53,False
2019-01-21,66,False
2019-01-22,68,False
2019-01-23,59,False
2019-01-24,51,False
2019-01-25,51,False
2019-01-26,42,False
2019-01-27,70,False
2019-01-28,74,False
2019-01-29,46,False
2019-01-30,48,False
2019-01-31,56,False
2019-02-01,56,False
2019-02-02,38,False
2019-02-03,52,False
2019-02-04,62,False
2019-02-05,52,False
2019-02-06,69,False
2019-02-07,59,False
2019-02-08,47,False
2019-02-09,54,False
2019-02-10,63,False
2019-02-11,58,False
2019-02-12,46,False
2019-02-13,65,False
2019-02-14,50,False
2019-02-15,58,False
2019-02-16,69,False
2019-02-17,61,False
2019-02-18,54,False
2019-02-19,70,False
2019-02-20,60,False
2019-02-21,60,False
2019-02-22,52,False
2019-02-23,66,False
2019-02-24,59,False
2019-02-25,65,False
2019-02-26,74,False
2019-02-27,100,False
2019-02-28,68,False
2019-03-01,53,False
2019-03-02,62,False
2019-03-03,71,False
2019-03-04,53,False
2019-03-05,49,False
2019-03-06,70,False
2019-03-07,48,False
2019-03-08,60,False
2019-03-09,46,False
2019-03-10,61,False
2019-03-11,65,False
2019-03-12,58,False
2019-03-13,58,False
2019-03-14,62,False
2019-03-15,68,False
2019-03-16,59,False
2019-03-17,68,False
2019-03-18,49,False
2019-03-19,60,False
2019-03-20,68,False
2019-03-21,50,False
2019-03-22,67,False
2019-03-23,48,False
2019-03-24,66,False
2019-03-25,52,False
2019-03-26,57,False
2019-03-27,62,False
2019-03-28,74,False
2019-03-29,56,False
2019-03-30,61,False
2019-03-31,54,False
2019-04-01,59,False
2019-04-02,67,False
2019-04-03,61,False
2019-04-04,57,False
2019-04-05,61,False
2019-04-06,42,False
2019-04-07,58,False
2019-04-08,64,False
2019-04-09,62,False
2019-04-10,54,False
