date,/m/06bvp,isPartial
2018-12-30,78,False
2018-12-31,87,False
2019-01-01,78,False
2019-01-02,73,False
2019-01-03,72,False
2019-01-04,71,False
2019-01-05,75,False
2019-01-06,91,False
2019-01-07,83,False
2019-01-08,88,False
2019-01-09,82,False
2019-01-10,86,False
2019-01-11,70,False
2019-01-12,63,False
2019-01-13,94,False
2019-01-14,80,False
2019-01-15,87,False
2019-01-16,79,False
2019-01-17,82,False
2019-01-18,74,False
2019-01-19,72,False
2019-01-20,84,False
2019-01-21,77,False
2019-01-22,85,False
2019-01-23,87,False
2019-01-24,78,False
2019-01-25,72,False
2019-01-26,82,False
2019-01-27,91,False
2019-01-28,76,False
2019-01-29,81,False
2019-01-30,80,False
2019-01-31,70,False
2019-02-01,76,False
2019-02-02,67,False
2019-02-03,80,False
2019-02-04,72,False
2019-02-05,81,False
2019-02-06,77,False
2019-02-07,86,False
2019-02-08,66,False
2019-02-09,62,False
2019-02-10,82,False
2019-02-11,76,False
2019-02-12,86,False
2019-02-13,86,False
2019-02-14,69,False
2019-02-15,69,False
2019-02-16,76,False
2019-02-17,94,False
2019-02-18,77,False
2019-02-19,81,False
2019-02-20,79,False
2019-02-21,81,False
2019-02-22,74,False
2019-02-23,79,False
2019-02-24,88,False
2019-02-25,71,False
2019-02-26,86,False
2019-02-27,78,False
2019-02-28,73,False
2019-03-01,68,False
2019-03-02,65,False
2019-03-03,77,False
2019-03-04,74,False
2019-03-05,75,False
2019-03-06,83,False
2019-03-07,83,False
2019-03-08,71,False
2019-03-09,73,False
2019-03-10,88,False
2019-03-11,79,False
2019-03-12,84,False
2019-03-13,80,False
2019-03-14,86,False
2019-03-15,100,False
2019-03-16,86,False
2019-03-17,96,False
2019-03-18,82,False
2019-03-19,80,False
2019-03-20,82,False
2019-03-21,91,False
2019-03-22,82,False
2019-03-23,87,False
2019-03-24,90,False
2019-03-25,88,False
2019-03-26,91,False
2019-03-27,91,False
2019-03-28,96,False
2019-03-29,76,False
2019-03-30,76,False
2019-03-31,82,False
2019-04-01,87,False
2019-04-02,87,False
2019-04-03,85,False
2019-04-04,90,False
2019-04-05,69,False
2019-04-06,71,False
2019-04-07,84,False
2019-04-08,73,False
2019-04-09,77,False
2019-04-10,86,False
