date,/m/03bty4x,isPartial
2018-12-30,64,False
2018-12-31,66,False
2019-01-01,100,False
2019-01-02,70,False
2019-01-03,60,False
2019-01-04,58,False
2019-01-05,79,False
2019-01-06,75,False
2019-01-07,59,False
2019-01-08,64,False
2019-01-09,48,False
2019-01-10,49,False
2019-01-11,57,False
2019-01-12,61,False
2019-01-13,60,False
2019-01-14,49,False
2019-01-15,57,False
2019-01-16,64,False
2019-01-17,56,False
2019-01-18,54,False
2019-01-19,64,False
2019-01-20,82,False
2019-01-21,71,False
2019-01-22,52,False
2019-01-23,54,False
2019-01-24,55,False
2019-01-25,56,False
2019-01-26,62,False
2019-01-27,72,False
2019-01-28,57,False
2019-01-29,53,False
2019-01-30,49,False
2019-01-31,53,False
2019-02-01,57,False
2019-02-02,60,False
2019-02-03,67,False
2019-02-04,58,False
2019-02-05,53,False
2019-02-06,47,False
2019-02-07,55,False
2019-02-08,58,False
2019-02-09,54,False
2019-02-10,73,False
2019-02-11,61,False
2019-02-12,62,False
2019-02-13,54,False
2019-02-14,57,False
2019-02-15,58,False
2019-02-16,55,False
2019-02-17,77,False
2019-02-18,60,False
2019-02-19,60,False
2019-02-20,60,False
2019-02-21,60,False
2019-02-22,53,False
2019-02-23,68,False
2019-02-24,66,False
2019-02-25,68,False
2019-02-26,60,False
2019-02-27,62,False
2019-02-28,50,False
2019-03-01,61,False
2019-03-02,66,False
2019-03-03,67,False
2019-03-04,73,False
2019-03-05,59,False
2019-03-06,66,False
2019-03-07,65,False
2019-03-08,57,False
2019-03-09,55,False
2019-03-10,74,False
2019-03-11,59,False
2019-03-12,67,False
2019-03-13,71,False
2019-03-14,57,False
2019-03-15,60,False
2019-03-16,62,False
2019-03-17,72,False
2019-03-18,73,False
2019-03-19,71,False
2019-03-20,68,False
2019-03-21,64,False
2019-03-22,68,False
2019-03-23,67,False
2019-03-24,72,False
2019-03-25,58,False
2019-03-26,58,False
2019-03-27,53,False
2019-03-28,72,False
2019-03-29,70,False
2019-03-30,56,False
2019-03-31,65,False
2019-04-01,62,False
2019-04-02,60,False
2019-04-03,55,False
2019-04-04,57,False
2019-04-05,69,False
2019-04-06,62,False
2019-04-07,62,False
2019-04-08,54,False
2019-04-09,60,False
2019-04-10,60,False
