date,/m/03bty4x,isPartial
2018-12-30,74,False
2018-12-31,96,False
2019-01-01,82,False
2019-01-02,82,False
2019-01-03,73,False
2019-01-04,75,False
2019-01-05,73,False
2019-01-06,88,False
2019-01-07,80,False
2019-01-08,83,False
2019-01-09,76,False
2019-01-10,76,False
2019-01-11,74,False
2019-01-12,77,False
2019-01-13,84,False
2019-01-14,78,False
2019-01-15,77,False
2019-01-16,78,False
2019-01-17,76,False
2019-01-18,84,False
2019-01-19,88,False
2019-01-20,100,False
2019-01-21,97,False
2019-01-22,76,False
2019-01-23,82,False
2019-01-24,73,False
2019-01-25,74,False
2019-01-26,77,False
2019-01-27,81,False
2019-01-28,73,False
2019-01-29,67,False
2019-01-30,74,False
2019-01-31,67,False
2019-02-01,67,False
2019-02-02,70,False
2019-02-03,87,False
2019-02-04,78,False
2019-02-05,74,False
2019-02-06,80,False
2019-02-07,70,False
2019-02-08,71,False
2019-02-09,79,False
2019-02-10,82,False
2019-02-11,67,False
2019-02-12,82,False
2019-02-13,80,False
2019-02-14,87,False
2019-02-15,68,False
2019-02-16,96,False
2019-02-17,100,False
2019-02-18,83,False
2019-02-19,75,False
2019-02-20,81,False
2019-02-21,82,False
2019-02-22,82,False
2019-02-23,88,False
2019-02-24,91,False
2019-02-25,71,False
2019-02-26,75,False
2019-02-27,82,False
2019-02-28,71,False
2019-03-01,75,False
2019-03-02,75,False
2019-03-03,83,False
2019-03-04,90,False
2019-03-05,92,False
2019-03-06,88,False
2019-03-07,80,False
2019-03-08,84,False
2019-03-09,89,False
2019-03-10,91,False
2019-03-11,78,False
2019-03-12,74,False
2019-03-13,76,False
2019-03-14,82,False
2019-03-15,75,False
2019-03-16,79,False
2019-03-17,90,False
2019-03-18,85,False
2019-03-19,96,False
2019-03-20,94,False
2019-03-21,83,False
2019-03-22,82,False
2019-03-23,88,False
2019-03-24,90,False
2019-03-25,89,False
2019-03-26,77,False
2019-03-27,69,False
2019-03-28,81,False
2019-03-29,84,False
2019-03-30,83,False
2019-03-31,88,False
2019-04-01,85,False
2019-04-02,77,False
2019-04-03,88,False
2019-04-04,81,False
2019-04-05,74,False
2019-04-06,78,False
2019-04-07,95,False
2019-04-08,80,False
2019-04-09,76,False
2019-04-10,93,False
