date,/m/03bty4x,isPartial
2019-12-30,18,False
2019-12-31,24,False
2020-01-01,28,False
2020-01-02,25,False
2020-01-03,18,False
2020-01-04,17,False
2020-01-05,18,False
2020-01-06,23,False
2020-01-07,25,False
2020-01-08,23,False
2020-01-09,20,False
2020-01-10,20,False
2020-01-11,15,False
2020-01-12,20,False
2020-01-13,23,False
2020-01-14,17,False
2020-01-15,19,False
2020-01-16,18,False
2020-01-17,18,False
2020-01-18,19,False
2020-01-19,22,False
2020-01-20,16,False
2020-01-21,22,False
2020-01-22,18,False
2020-01-23,20,False
2020-01-24,17,False
2020-01-25,16,False
2020-01-26,21,False
2020-01-27,19,False
2020-01-28,21,False
2020-01-29,16,False
2020-01-30,18,False
2020-01-31,15,False
2020-02-01,17,False
2020-02-02,22,False
2020-02-03,23,False
2020-02-04,17,False
2020-02-05,20,False
2020-02-06,20,False
2020-02-07,21,False
2020-02-08,20,False
2020-02-09,20,False
2020-02-10,20,False
2020-02-11,25,False
2020-02-12,20,False
2020-02-13,24,False
2020-02-14,18,False
2020-02-15,22,False
2020-02-16,23,False
2020-02-17,22,False
2020-02-18,20,False
2020-02-19,24,False
2020-02-20,22,False
2020-02-21,15,False
2020-02-22,17,False
2020-02-23,18,False
2020-02-24,17,False
2020-02-25,20,False
2020-02-26,22,False
2020-02-27,24,False
2020-02-28,24,False
2020-02-29,21,False
2020-03-01,35,False
2020-03-02,24,False
2020-03-03,20,False
2020-03-04,17,False
2020-03-05,20,False
2020-03-06,19,False
2020-03-07,25,False
2020-03-08,38,False
2020-03-09,36,False
2020-03-10,31,False
2020-03-11,37,False
2020-03-12,35,False
2020-03-13,36,False
2020-03-14,41,False
2020-03-15,87,False
2020-03-16,44,False
2020-03-17,36,False
2020-03-18,34,False
2020-03-19,52,False
2020-03-20,48,False
2020-03-21,44,False
2020-03-22,87,False
2020-03-23,34,False
2020-03-24,39,False
2020-03-25,45,False
2020-03-26,43,False
2020-03-27,49,False
2020-03-28,49,False
2020-03-29,93,False
2020-03-30,41,False
2020-03-31,43,False
2020-04-01,44,False
2020-04-02,38,False
2020-04-03,35,False
2020-04-04,38,False
2020-04-05,100,False
2020-04-06,38,False
2020-04-07,39,False
