date,/m/03bty4x,isPartial
2018-12-30,87,False
2018-12-31,0,False
2019-01-01,52,False
2019-01-02,60,False
2019-01-03,0,False
2019-01-04,60,False
2019-01-05,61,False
2019-01-06,87,False
2019-01-07,0,False
2019-01-08,0,False
2019-01-09,53,False
2019-01-10,68,False
2019-01-11,55,False
2019-01-12,67,False
2019-01-13,0,False
2019-01-14,69,False
2019-01-15,0,False
2019-01-16,63,False
2019-01-17,0,False
2019-01-18,0,False
2019-01-19,53,False
2019-01-20,54,False
2019-01-21,56,False
2019-01-22,65,False
2019-01-23,53,False
2019-01-24,100,False
2019-01-25,0,False
2019-01-26,0,False
2019-01-27,59,False
2019-01-28,0,False
2019-01-29,0,False
2019-01-30,0,False
2019-01-31,47,False
2019-02-01,0,False
2019-02-02,0,False
2019-02-03,51,False
2019-02-04,0,False
2019-02-05,53,False
2019-02-06,0,False
2019-02-07,0,False
2019-02-08,93,False
2019-02-09,69,False
2019-02-10,75,False
2019-02-11,0,False
2019-02-12,61,False
2019-02-13,84,False
2019-02-14,84,False
2019-02-15,0,False
2019-02-16,0,False
2019-02-17,71,False
2019-02-18,0,False
2019-02-19,0,False
2019-02-20,49,False
2019-02-21,0,False
2019-02-22,48,False
2019-02-23,0,False
2019-02-24,0,False
2019-02-25,55,False
2019-02-26,0,False
2019-02-27,59,False
2019-02-28,0,False
2019-03-01,63,False
2019-03-02,66,False
2019-03-03,64,False
2019-03-04,47,False
2019-03-05,0,False
2019-03-06,63,False
2019-03-07,57,False
2019-03-08,63,False
2019-03-09,81,False
2019-03-10,0,False
2019-03-11,64,False
2019-03-12,55,False
2019-03-13,67,False
2019-03-14,61,False
2019-03-15,62,False
2019-03-16,59,False
2019-03-17,0,False
2019-03-18,0,False
2019-03-19,43,False
2019-03-20,67,False
2019-03-21,60,False
2019-03-22,0,False
2019-03-23,57,False
2019-03-24,0,False
2019-03-25,58,False
2019-03-26,74,False
2019-03-27,49,False
2019-03-28,0,False
2019-03-29,0,False
2019-03-30,88,False
2019-03-31,0,False
2019-04-01,0,False
2019-04-02,0,False
2019-04-03,55,False
2019-04-04,0,False
2019-04-05,64,False
2019-04-06,0,False
2019-04-07,54,False
2019-04-08,0,False
2019-04-09,84,False
2019-04-10,58,False
